id,X,input,output,out_i,rules
165,0,3_9_15_10_7_-3,3_3_7_7_7_7_7_7_7_7_7_7_7_7_7,3,00000000000010001_100_000000
165,1,3_9_15_10_7_-3,3_3_7_7_7_7_7_7_7_7_7_7_7_7_7,3,00000000000010001_100_000000
165,2,3_9_15_10_7_-3,3_3_7_7_7_7_7_7_7_7_7_7_7_7_7,7,00000000000010001_100_000000
165,3,3_9_15_10_7_-3,3_3_7_7_7_7_7_7_7_7_7_7_7_7_7,7,00000000000010001_100_000000
165,4,3_9_15_10_7_-3,3_3_7_7_7_7_7_7_7_7_7_7_7_7_7,7,00000000000010001_100_000000
165,5,3_9_15_10_7_-3,3_3_7_7_7_7_7_7_7_7_7_7_7_7_7,7,00000000000010001_100_000000
165,6,3_9_15_10_7_-3,3_3_7_7_7_7_7_7_7_7_7_7_7_7_7,7,00000000000010001_100_000000
165,7,3_9_15_10_7_-3,3_3_7_7_7_7_7_7_7_7_7_7_7_7_7,7,00000000000010001_100_000000
165,8,3_9_15_10_7_-3,3_3_7_7_7_7_7_7_7_7_7_7_7_7_7,7,00000000000010001_100_000000
165,9,3_9_15_10_7_-3,3_3_7_7_7_7_7_7_7_7_7_7_7_7_7,7,00000000000010001_100_000000
165,10,3_9_15_10_7_-3,3_3_7_7_7_7_7_7_7_7_7_7_7_7_7,7,00000000000010001_100_000000
165,11,3_9_15_10_7_-3,3_3_7_7_7_7_7_7_7_7_7_7_7_7_7,7,00000000000010001_100_000000
165,12,3_9_15_10_7_-3,3_3_7_7_7_7_7_7_7_7_7_7_7_7_7,7,00000000000010001_100_000000
165,13,3_9_15_10_7_-3,3_3_7_7_7_7_7_7_7_7_7_7_7_7_7,7,00000000000010001_100_000000
165,14,3_9_15_10_7_-3,3_3_7_7_7_7_7_7_7_7_7_7_7_7_7,7,00000000000010001_100_000000
166,0,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0,0,10011101010011100_010_000000
166,1,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0,5,10011101010011100_010_000000
166,2,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0,-1,10011101010011100_010_000000
166,3,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0,-3,10011101010011100_010_000000
166,4,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0,-1,10011101010011100_010_000000
166,5,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0,-3,10011101010011100_010_000000
166,6,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0,-1,10011101010011100_010_000000
166,7,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0,-3,10011101010011100_010_000000
166,8,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0,-1,10011101010011100_010_000000
166,9,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0,-3,10011101010011100_010_000000
166,10,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0,-1,10011101010011100_010_000000
166,11,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0,-3,10011101010011100_010_000000
166,12,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0,-1,10011101010011100_010_000000
166,13,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0,-3,10011101010011100_010_000000
166,14,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0_-3p0_-1p0,-1,10011101010011100_010_000000
167,0,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-2p0_-1p0_0p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0,0,20001100030000101_010_000000
167,1,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-2p0_-1p0_0p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0,5,20001100030000101_010_000000
167,2,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-2p0_-1p0_0p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0,-1,20001100030000101_010_000000
167,3,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-2p0_-1p0_0p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0,-3,20001100030000101_010_000000
167,4,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-2p0_-1p0_0p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0,-2,20001100030000101_010_000000
167,5,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-2p0_-1p0_0p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0,-1,20001100030000101_010_000000
167,6,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-2p0_-1p0_0p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0,0,20001100030000101_010_000000
167,7,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-2p0_-1p0_0p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0,-7,20001100030000101_010_000000
167,8,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-2p0_-1p0_0p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0,-7,20001100030000101_010_000000
167,9,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-2p0_-1p0_0p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0,-7,20001100030000101_010_000000
167,10,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-2p0_-1p0_0p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0,-7,20001100030000101_010_000000
167,11,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-2p0_-1p0_0p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0,-7,20001100030000101_010_000000
167,12,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-2p0_-1p0_0p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0,-7,20001100030000101_010_000000
167,13,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-2p0_-1p0_0p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0,-7,20001100030000101_010_000000
167,14,0_5_-1_-3_-15_-14,0_5_-1p0_-3p0_-2p0_-1p0_0p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0_-7p0,-7,20001100030000101_010_000000
168,0,2_6_8_16_17_25,2_6_11p0_16p0_21p0_26p0_31p0_36p0_41p0_46p0_51p0_56p0_61p0_66p0_71p0,2,00100101000100110_010_000000
168,1,2_6_8_16_17_25,2_6_11p0_16p0_21p0_26p0_31p0_36p0_41p0_46p0_51p0_56p0_61p0_66p0_71p0,6,00100101000100110_010_000000
168,2,2_6_8_16_17_25,2_6_11p0_16p0_21p0_26p0_31p0_36p0_41p0_46p0_51p0_56p0_61p0_66p0_71p0,11,00100101000100110_010_000000
168,3,2_6_8_16_17_25,2_6_11p0_16p0_21p0_26p0_31p0_36p0_41p0_46p0_51p0_56p0_61p0_66p0_71p0,16,00100101000100110_010_000000
168,4,2_6_8_16_17_25,2_6_11p0_16p0_21p0_26p0_31p0_36p0_41p0_46p0_51p0_56p0_61p0_66p0_71p0,21,00100101000100110_010_000000
168,5,2_6_8_16_17_25,2_6_11p0_16p0_21p0_26p0_31p0_36p0_41p0_46p0_51p0_56p0_61p0_66p0_71p0,26,00100101000100110_010_000000
168,6,2_6_8_16_17_25,2_6_11p0_16p0_21p0_26p0_31p0_36p0_41p0_46p0_51p0_56p0_61p0_66p0_71p0,31,00100101000100110_010_000000
168,7,2_6_8_16_17_25,2_6_11p0_16p0_21p0_26p0_31p0_36p0_41p0_46p0_51p0_56p0_61p0_66p0_71p0,36,00100101000100110_010_000000
168,8,2_6_8_16_17_25,2_6_11p0_16p0_21p0_26p0_31p0_36p0_41p0_46p0_51p0_56p0_61p0_66p0_71p0,41,00100101000100110_010_000000
168,9,2_6_8_16_17_25,2_6_11p0_16p0_21p0_26p0_31p0_36p0_41p0_46p0_51p0_56p0_61p0_66p0_71p0,46,00100101000100110_010_000000
168,10,2_6_8_16_17_25,2_6_11p0_16p0_21p0_26p0_31p0_36p0_41p0_46p0_51p0_56p0_61p0_66p0_71p0,51,00100101000100110_010_000000
168,11,2_6_8_16_17_25,2_6_11p0_16p0_21p0_26p0_31p0_36p0_41p0_46p0_51p0_56p0_61p0_66p0_71p0,56,00100101000100110_010_000000
168,12,2_6_8_16_17_25,2_6_11p0_16p0_21p0_26p0_31p0_36p0_41p0_46p0_51p0_56p0_61p0_66p0_71p0,61,00100101000100110_010_000000
168,13,2_6_8_16_17_25,2_6_11p0_16p0_21p0_26p0_31p0_36p0_41p0_46p0_51p0_56p0_61p0_66p0_71p0,66,00100101000100110_010_000000
168,14,2_6_8_16_17_25,2_6_11p0_16p0_21p0_26p0_31p0_36p0_41p0_46p0_51p0_56p0_61p0_66p0_71p0,71,00100101000100110_010_000000
169,0,2_6_8_16_17_25,2_6_8_14_22_36_58_94_152_246_398_644_1042_1686_2728,2,00100001100100010_010_000000
169,1,2_6_8_16_17_25,2_6_8_14_22_36_58_94_152_246_398_644_1042_1686_2728,6,00100001100100010_010_000000
169,2,2_6_8_16_17_25,2_6_8_14_22_36_58_94_152_246_398_644_1042_1686_2728,8,00100001100100010_010_000000
169,3,2_6_8_16_17_25,2_6_8_14_22_36_58_94_152_246_398_644_1042_1686_2728,14,00100001100100010_010_000000
169,4,2_6_8_16_17_25,2_6_8_14_22_36_58_94_152_246_398_644_1042_1686_2728,22,00100001100100010_010_000000
169,5,2_6_8_16_17_25,2_6_8_14_22_36_58_94_152_246_398_644_1042_1686_2728,36,00100001100100010_010_000000
169,6,2_6_8_16_17_25,2_6_8_14_22_36_58_94_152_246_398_644_1042_1686_2728,58,00100001100100010_010_000000
169,7,2_6_8_16_17_25,2_6_8_14_22_36_58_94_152_246_398_644_1042_1686_2728,94,00100001100100010_010_000000
169,8,2_6_8_16_17_25,2_6_8_14_22_36_58_94_152_246_398_644_1042_1686_2728,152,00100001100100010_010_000000
169,9,2_6_8_16_17_25,2_6_8_14_22_36_58_94_152_246_398_644_1042_1686_2728,246,00100001100100010_010_000000
169,10,2_6_8_16_17_25,2_6_8_14_22_36_58_94_152_246_398_644_1042_1686_2728,398,00100001100100010_010_000000
169,11,2_6_8_16_17_25,2_6_8_14_22_36_58_94_152_246_398_644_1042_1686_2728,644,00100001100100010_010_000000
169,12,2_6_8_16_17_25,2_6_8_14_22_36_58_94_152_246_398_644_1042_1686_2728,1042,00100001100100010_010_000000
169,13,2_6_8_16_17_25,2_6_8_14_22_36_58_94_152_246_398_644_1042_1686_2728,1686,00100001100100010_010_000000
169,14,2_6_8_16_17_25,2_6_8_14_22_36_58_94_152_246_398_644_1042_1686_2728,2728,00100001100100010_010_000000
170,0,2_6_8_16_17_25,2_6_8_13_16_22_26_33_38_46_52_61_68_78_86,2,00200000110110010_010_000000
170,1,2_6_8_16_17_25,2_6_8_13_16_22_26_33_38_46_52_61_68_78_86,6,00200000110110010_010_000000
170,2,2_6_8_16_17_25,2_6_8_13_16_22_26_33_38_46_52_61_68_78_86,8,00200000110110010_010_000000
170,3,2_6_8_16_17_25,2_6_8_13_16_22_26_33_38_46_52_61_68_78_86,13,00200000110110010_010_000000
170,4,2_6_8_16_17_25,2_6_8_13_16_22_26_33_38_46_52_61_68_78_86,16,00200000110110010_010_000000
170,5,2_6_8_16_17_25,2_6_8_13_16_22_26_33_38_46_52_61_68_78_86,22,00200000110110010_010_000000
170,6,2_6_8_16_17_25,2_6_8_13_16_22_26_33_38_46_52_61_68_78_86,26,00200000110110010_010_000000
170,7,2_6_8_16_17_25,2_6_8_13_16_22_26_33_38_46_52_61_68_78_86,33,00200000110110010_010_000000
170,8,2_6_8_16_17_25,2_6_8_13_16_22_26_33_38_46_52_61_68_78_86,38,00200000110110010_010_000000
170,9,2_6_8_16_17_25,2_6_8_13_16_22_26_33_38_46_52_61_68_78_86,46,00200000110110010_010_000000
170,10,2_6_8_16_17_25,2_6_8_13_16_22_26_33_38_46_52_61_68_78_86,52,00200000110110010_010_000000
170,11,2_6_8_16_17_25,2_6_8_13_16_22_26_33_38_46_52_61_68_78_86,61,00200000110110010_010_000000
170,12,2_6_8_16_17_25,2_6_8_13_16_22_26_33_38_46_52_61_68_78_86,68,00200000110110010_010_000000
170,13,2_6_8_16_17_25,2_6_8_13_16_22_26_33_38_46_52_61_68_78_86,78,00200000110110010_010_000000
170,14,2_6_8_16_17_25,2_6_8_13_16_22_26_33_38_46_52_61_68_78_86,86,00200000110110010_010_000000
171,0,2_6_8_16_17_25,2_6_11_16_21_26_31_36_41_46_51_56_61_66_71,2,00100001000100110_010_000000
171,1,2_6_8_16_17_25,2_6_11_16_21_26_31_36_41_46_51_56_61_66_71,6,00100001000100110_010_000000
171,2,2_6_8_16_17_25,2_6_11_16_21_26_31_36_41_46_51_56_61_66_71,11,00100001000100110_010_000000
171,3,2_6_8_16_17_25,2_6_11_16_21_26_31_36_41_46_51_56_61_66_71,16,00100001000100110_010_000000
171,4,2_6_8_16_17_25,2_6_11_16_21_26_31_36_41_46_51_56_61_66_71,21,00100001000100110_010_000000
171,5,2_6_8_16_17_25,2_6_11_16_21_26_31_36_41_46_51_56_61_66_71,26,00100001000100110_010_000000
171,6,2_6_8_16_17_25,2_6_11_16_21_26_31_36_41_46_51_56_61_66_71,31,00100001000100110_010_000000
171,7,2_6_8_16_17_25,2_6_11_16_21_26_31_36_41_46_51_56_61_66_71,36,00100001000100110_010_000000
171,8,2_6_8_16_17_25,2_6_11_16_21_26_31_36_41_46_51_56_61_66_71,41,00100001000100110_010_000000
171,9,2_6_8_16_17_25,2_6_11_16_21_26_31_36_41_46_51_56_61_66_71,46,00100001000100110_010_000000
171,10,2_6_8_16_17_25,2_6_11_16_21_26_31_36_41_46_51_56_61_66_71,51,00100001000100110_010_000000
171,11,2_6_8_16_17_25,2_6_11_16_21_26_31_36_41_46_51_56_61_66_71,56,00100001000100110_010_000000
171,12,2_6_8_16_17_25,2_6_11_16_21_26_31_36_41_46_51_56_61_66_71,61,00100001000100110_010_000000
171,13,2_6_8_16_17_25,2_6_11_16_21_26_31_36_41_46_51_56_61_66_71,66,00100001000100110_010_000000
171,14,2_6_8_16_17_25,2_6_11_16_21_26_31_36_41_46_51_56_61_66_71,71,00100001000100110_010_000000
172,0,2_6_8_16_17_25,2_6_8p0_12p0_14p0_18p0_20p0_24p0_26p0_30p0_32p0_36p0_38p0_42p0_44p0,2,00100100100100020_010_000000
172,1,2_6_8_16_17_25,2_6_8p0_12p0_14p0_18p0_20p0_24p0_26p0_30p0_32p0_36p0_38p0_42p0_44p0,6,00100100100100020_010_000000
172,2,2_6_8_16_17_25,2_6_8p0_12p0_14p0_18p0_20p0_24p0_26p0_30p0_32p0_36p0_38p0_42p0_44p0,8,00100100100100020_010_000000
172,3,2_6_8_16_17_25,2_6_8p0_12p0_14p0_18p0_20p0_24p0_26p0_30p0_32p0_36p0_38p0_42p0_44p0,12,00100100100100020_010_000000
172,4,2_6_8_16_17_25,2_6_8p0_12p0_14p0_18p0_20p0_24p0_26p0_30p0_32p0_36p0_38p0_42p0_44p0,14,00100100100100020_010_000000
172,5,2_6_8_16_17_25,2_6_8p0_12p0_14p0_18p0_20p0_24p0_26p0_30p0_32p0_36p0_38p0_42p0_44p0,18,00100100100100020_010_000000
172,6,2_6_8_16_17_25,2_6_8p0_12p0_14p0_18p0_20p0_24p0_26p0_30p0_32p0_36p0_38p0_42p0_44p0,20,00100100100100020_010_000000
172,7,2_6_8_16_17_25,2_6_8p0_12p0_14p0_18p0_20p0_24p0_26p0_30p0_32p0_36p0_38p0_42p0_44p0,24,00100100100100020_010_000000
172,8,2_6_8_16_17_25,2_6_8p0_12p0_14p0_18p0_20p0_24p0_26p0_30p0_32p0_36p0_38p0_42p0_44p0,26,00100100100100020_010_000000
172,9,2_6_8_16_17_25,2_6_8p0_12p0_14p0_18p0_20p0_24p0_26p0_30p0_32p0_36p0_38p0_42p0_44p0,30,00100100100100020_010_000000
172,10,2_6_8_16_17_25,2_6_8p0_12p0_14p0_18p0_20p0_24p0_26p0_30p0_32p0_36p0_38p0_42p0_44p0,32,00100100100100020_010_000000
172,11,2_6_8_16_17_25,2_6_8p0_12p0_14p0_18p0_20p0_24p0_26p0_30p0_32p0_36p0_38p0_42p0_44p0,36,00100100100100020_010_000000
172,12,2_6_8_16_17_25,2_6_8p0_12p0_14p0_18p0_20p0_24p0_26p0_30p0_32p0_36p0_38p0_42p0_44p0,38,00100100100100020_010_000000
172,13,2_6_8_16_17_25,2_6_8p0_12p0_14p0_18p0_20p0_24p0_26p0_30p0_32p0_36p0_38p0_42p0_44p0,42,00100100100100020_010_000000
172,14,2_6_8_16_17_25,2_6_8p0_12p0_14p0_18p0_20p0_24p0_26p0_30p0_32p0_36p0_38p0_42p0_44p0,44,00100100100100020_010_000000
173,0,2_6_8_16_17_25,2_6_8_16_15_23_22_30_29_37_36_44_43_51_50,2,00200010300101012_010_010000
173,1,2_6_8_16_17_25,2_6_8_16_15_23_22_30_29_37_36_44_43_51_50,6,00200010300101012_010_010000
173,2,2_6_8_16_17_25,2_6_8_16_15_23_22_30_29_37_36_44_43_51_50,8,00200010300101012_010_010000
173,3,2_6_8_16_17_25,2_6_8_16_15_23_22_30_29_37_36_44_43_51_50,16,00200010300101012_010_010000
173,4,2_6_8_16_17_25,2_6_8_16_15_23_22_30_29_37_36_44_43_51_50,15,00200010300101012_010_010000
173,5,2_6_8_16_17_25,2_6_8_16_15_23_22_30_29_37_36_44_43_51_50,23,00200010300101012_010_010000
173,6,2_6_8_16_17_25,2_6_8_16_15_23_22_30_29_37_36_44_43_51_50,22,00200010300101012_010_010000
173,7,2_6_8_16_17_25,2_6_8_16_15_23_22_30_29_37_36_44_43_51_50,30,00200010300101012_010_010000
173,8,2_6_8_16_17_25,2_6_8_16_15_23_22_30_29_37_36_44_43_51_50,29,00200010300101012_010_010000
173,9,2_6_8_16_17_25,2_6_8_16_15_23_22_30_29_37_36_44_43_51_50,37,00200010300101012_010_010000
173,10,2_6_8_16_17_25,2_6_8_16_15_23_22_30_29_37_36_44_43_51_50,36,00200010300101012_010_010000
173,11,2_6_8_16_17_25,2_6_8_16_15_23_22_30_29_37_36_44_43_51_50,44,00200010300101012_010_010000
173,12,2_6_8_16_17_25,2_6_8_16_15_23_22_30_29_37_36_44_43_51_50,43,00200010300101012_010_010000
173,13,2_6_8_16_17_25,2_6_8_16_15_23_22_30_29_37_36_44_43_51_50,51,00200010300101012_010_010000
173,14,2_6_8_16_17_25,2_6_8_16_15_23_22_30_29_37_36_44_43_51_50,50,00200010300101012_010_010000
174,0,2_6_8_16_17_25,2_6p0_8_12p0_14_18p0_20_24p0_26_30p0_32_36p0_38_42p0_44,2,00100100100100020_010_000000
174,1,2_6_8_16_17_25,2_6p0_8_12p0_14_18p0_20_24p0_26_30p0_32_36p0_38_42p0_44,6,00100100100100020_010_000000
174,2,2_6_8_16_17_25,2_6p0_8_12p0_14_18p0_20_24p0_26_30p0_32_36p0_38_42p0_44,8,00100100100100020_010_000000
174,3,2_6_8_16_17_25,2_6p0_8_12p0_14_18p0_20_24p0_26_30p0_32_36p0_38_42p0_44,12,00100100100100020_010_000000
174,4,2_6_8_16_17_25,2_6p0_8_12p0_14_18p0_20_24p0_26_30p0_32_36p0_38_42p0_44,14,00100100100100020_010_000000
174,5,2_6_8_16_17_25,2_6p0_8_12p0_14_18p0_20_24p0_26_30p0_32_36p0_38_42p0_44,18,00100100100100020_010_000000
174,6,2_6_8_16_17_25,2_6p0_8_12p0_14_18p0_20_24p0_26_30p0_32_36p0_38_42p0_44,20,00100100100100020_010_000000
174,7,2_6_8_16_17_25,2_6p0_8_12p0_14_18p0_20_24p0_26_30p0_32_36p0_38_42p0_44,24,00100100100100020_010_000000
174,8,2_6_8_16_17_25,2_6p0_8_12p0_14_18p0_20_24p0_26_30p0_32_36p0_38_42p0_44,26,00100100100100020_010_000000
174,9,2_6_8_16_17_25,2_6p0_8_12p0_14_18p0_20_24p0_26_30p0_32_36p0_38_42p0_44,30,00100100100100020_010_000000
174,10,2_6_8_16_17_25,2_6p0_8_12p0_14_18p0_20_24p0_26_30p0_32_36p0_38_42p0_44,32,00100100100100020_010_000000
174,11,2_6_8_16_17_25,2_6p0_8_12p0_14_18p0_20_24p0_26_30p0_32_36p0_38_42p0_44,36,00100100100100020_010_000000
174,12,2_6_8_16_17_25,2_6p0_8_12p0_14_18p0_20_24p0_26_30p0_32_36p0_38_42p0_44,38,00100100100100020_010_000000
174,13,2_6_8_16_17_25,2_6p0_8_12p0_14_18p0_20_24p0_26_30p0_32_36p0_38_42p0_44,42,00100100100100020_010_000000
174,14,2_6_8_16_17_25,2_6p0_8_12p0_14_18p0_20_24p0_26_30p0_32_36p0_38_42p0_44,44,00100100100100020_010_000000
175,0,2_6_8_16_17_25,2_6_8_16_20_36_44_76_92_156_188_316_380_636_764,2,00200010210101010_010_000010
175,1,2_6_8_16_17_25,2_6_8_16_20_36_44_76_92_156_188_316_380_636_764,6,00200010210101010_010_000010
175,2,2_6_8_16_17_25,2_6_8_16_20_36_44_76_92_156_188_316_380_636_764,8,00200010210101010_010_000010
175,3,2_6_8_16_17_25,2_6_8_16_20_36_44_76_92_156_188_316_380_636_764,16,00200010210101010_010_000010
175,4,2_6_8_16_17_25,2_6_8_16_20_36_44_76_92_156_188_316_380_636_764,20,00200010210101010_010_000010
175,5,2_6_8_16_17_25,2_6_8_16_20_36_44_76_92_156_188_316_380_636_764,36,00200010210101010_010_000010
175,6,2_6_8_16_17_25,2_6_8_16_20_36_44_76_92_156_188_316_380_636_764,44,00200010210101010_010_000010
175,7,2_6_8_16_17_25,2_6_8_16_20_36_44_76_92_156_188_316_380_636_764,76,00200010210101010_010_000010
175,8,2_6_8_16_17_25,2_6_8_16_20_36_44_76_92_156_188_316_380_636_764,92,00200010210101010_010_000010
175,9,2_6_8_16_17_25,2_6_8_16_20_36_44_76_92_156_188_316_380_636_764,156,00200010210101010_010_000010
175,10,2_6_8_16_17_25,2_6_8_16_20_36_44_76_92_156_188_316_380_636_764,188,00200010210101010_010_000010
175,11,2_6_8_16_17_25,2_6_8_16_20_36_44_76_92_156_188_316_380_636_764,316,00200010210101010_010_000010
175,12,2_6_8_16_17_25,2_6_8_16_20_36_44_76_92_156_188_316_380_636_764,380,00200010210101010_010_000010
175,13,2_6_8_16_17_25,2_6_8_16_20_36_44_76_92_156_188_316_380_636_764,636,00200010210101010_010_000010
175,14,2_6_8_16_17_25,2_6_8_16_20_36_44_76_92_156_188_316_380_636_764,764,00200010210101010_010_000010
176,0,2_6_8_16_17_25,2_6_8_9_10_11_12_13_14_15_16_17_18_19_20,2,00100000010100110_010_000000
176,1,2_6_8_16_17_25,2_6_8_9_10_11_12_13_14_15_16_17_18_19_20,6,00100000010100110_010_000000
176,2,2_6_8_16_17_25,2_6_8_9_10_11_12_13_14_15_16_17_18_19_20,8,00100000010100110_010_000000
176,3,2_6_8_16_17_25,2_6_8_9_10_11_12_13_14_15_16_17_18_19_20,9,00100000010100110_010_000000
176,4,2_6_8_16_17_25,2_6_8_9_10_11_12_13_14_15_16_17_18_19_20,10,00100000010100110_010_000000
176,5,2_6_8_16_17_25,2_6_8_9_10_11_12_13_14_15_16_17_18_19_20,11,00100000010100110_010_000000
176,6,2_6_8_16_17_25,2_6_8_9_10_11_12_13_14_15_16_17_18_19_20,12,00100000010100110_010_000000
176,7,2_6_8_16_17_25,2_6_8_9_10_11_12_13_14_15_16_17_18_19_20,13,00100000010100110_010_000000
176,8,2_6_8_16_17_25,2_6_8_9_10_11_12_13_14_15_16_17_18_19_20,14,00100000010100110_010_000000
176,9,2_6_8_16_17_25,2_6_8_9_10_11_12_13_14_15_16_17_18_19_20,15,00100000010100110_010_000000
176,10,2_6_8_16_17_25,2_6_8_9_10_11_12_13_14_15_16_17_18_19_20,16,00100000010100110_010_000000
176,11,2_6_8_16_17_25,2_6_8_9_10_11_12_13_14_15_16_17_18_19_20,17,00100000010100110_010_000000
176,12,2_6_8_16_17_25,2_6_8_9_10_11_12_13_14_15_16_17_18_19_20,18,00100000010100110_010_000000
176,13,2_6_8_16_17_25,2_6_8_9_10_11_12_13_14_15_16_17_18_19_20,19,00100000010100110_010_000000
176,14,2_6_8_16_17_25,2_6_8_9_10_11_12_13_14_15_16_17_18_19_20,20,00100000010100110_010_000000
177,0,2_6_8_16_17_25,2_6_7_15_17_33_37_69_77_141_157_285_317_573_637,2,00200000200110010_010_000000
177,1,2_6_8_16_17_25,2_6_7_15_17_33_37_69_77_141_157_285_317_573_637,6,00200000200110010_010_000000
177,2,2_6_8_16_17_25,2_6_7_15_17_33_37_69_77_141_157_285_317_573_637,7,00200000200110010_010_000000
177,3,2_6_8_16_17_25,2_6_7_15_17_33_37_69_77_141_157_285_317_573_637,15,00200000200110010_010_000000
177,4,2_6_8_16_17_25,2_6_7_15_17_33_37_69_77_141_157_285_317_573_637,17,00200000200110010_010_000000
177,5,2_6_8_16_17_25,2_6_7_15_17_33_37_69_77_141_157_285_317_573_637,33,00200000200110010_010_000000
177,6,2_6_8_16_17_25,2_6_7_15_17_33_37_69_77_141_157_285_317_573_637,37,00200000200110010_010_000000
177,7,2_6_8_16_17_25,2_6_7_15_17_33_37_69_77_141_157_285_317_573_637,69,00200000200110010_010_000000
177,8,2_6_8_16_17_25,2_6_7_15_17_33_37_69_77_141_157_285_317_573_637,77,00200000200110010_010_000000
177,9,2_6_8_16_17_25,2_6_7_15_17_33_37_69_77_141_157_285_317_573_637,141,00200000200110010_010_000000
177,10,2_6_8_16_17_25,2_6_7_15_17_33_37_69_77_141_157_285_317_573_637,157,00200000200110010_010_000000
177,11,2_6_8_16_17_25,2_6_7_15_17_33_37_69_77_141_157_285_317_573_637,285,00200000200110010_010_000000
177,12,2_6_8_16_17_25,2_6_7_15_17_33_37_69_77_141_157_285_317_573_637,317,00200000200110010_010_000000
